instruction,response
ਕਿੱਥੇ ਸਨ ਚਾਰ ਸਾਹਿਬਜ਼ਾਦੇ ਬਰੀ ?,"ਬਾਬਾ ਅਜੀਤ ਸਿੰਘ ਦਾ ਜਨਮ 1686 ਵਿੱਚ ਪੌਂਟਾ ਸਾਹਿਬ ਵਿੱਚ, ਬਾਬਾ ਜੁਝਾਰ ਸਿੰਘ ਦਾ ਜਨਮ 1690 ਵਿੱਚ ਆਨੰਦਪੁਰ ਸਾਹਿਬ ਵਿੱਚ, ਬਾਬਾ ਜ਼ੋਰਾਵਰ ਸਿੰਘ ਦਾ ਜਨਮ 1696 ਵਿੱਚ ਆਨੰਦਪੁਰ ਸਾਹਿਬ ਵਿੱਚ ਅਤੇ ਬਾਬਾ ਫਤਹਿ ਸਿੰਘ ਦਾ ਜਨਮ 1698 ਵਿੱਚ ਆਨੰਦਪੁਰ ਸਾਹਿਬ ਵਿੱਚ ਹੋਇਆ।"
ਦੋ ਵੱਡੇ ਸਾਹਿਬਜ਼ਾਦੇ ਕਦੋਂ ਸ਼ਹੀਦ ਹੋਏ?,22 ਦਸੰਬਰ 1705 ਨੂੰ ਚਮਕੌਰ ਦੀ ਲੜਾਈ ਵਿਚ ਉਨ੍ਹਾਂ ਦੀ ਉਮਰ ਲਗਭਗ 18 ਸਾਲ ਸੀ।
ਚਾਰ ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਬਾਰੇ ਭਾਰਤ ਦੇ ਫੁੱਲ ਪਾਰਸ ਨਰਿੰਦਰ ਮੋਦੀ ਦਾ ਪ੍ਰਸੰਸਾ ਪੱਤਰ ਕੀ ਹੈ?,"ਭਾਰਤ ਦੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਰਿੰਦਰ ਮੋਦੀ ਨੇ ਵੱਖ-ਵੱਖ ਮੌਕਿਆਂ 'ਤੇ ਚਾਰ ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਨੂੰ ਸ਼ਰਧਾਂਜਲੀ ਭੇਟ ਕੀਤੀ ਹੈ, ਖਾਸ ਤੌਰ 'ਤੇ ਵੀਰ ਬਾਲ ਦਿਵਸ (ਬਹਾਦੁਰ ਬਾਲ ਦਿਵਸ) 'ਤੇ।"
ਚਾਰ ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਦੀ ਪਾਲਣਾ ਵਿੱਚ_ਸੂਰਜੀ_ਦਿਨ ਦਾ ਕੀ ਅਰਥ ਹੈ?,"ਵੀਰ ਬਾਲ ਦਿਵਸ, ਜੋ ਚਾਰ ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਦੇ ਸਨਮਾਨ ਵਿੱਚ ਮਨਾਇਆ ਜਾਂਦਾ ਹੈ, ਜਿਨ੍ਹਾਂ ਨੂੰ ਦੁਨੀਆ ਭਰ ਦੇ ਸਿੱਖਾਂ ਵਿੱਚ ਪਿਆਰ ਨਾਲ ਯਾਦ ਕੀਤਾ ਜਾਂਦਾ ਹੈ।"
ਜ਼ੋਰਾਵਰ ਸਿੰਘ ਅਤੇ ਉਸ ਦੇ ਸਾਥੀ ਕਿਵੇਂ ਸ਼ਹੀਦ ਹੋਏ?,"ਉਨ੍ਹਾਂ ਨੂੰ ਸ਼ਹੀਦ ਕਰ ਦਿੱਤਾ ਗਿਆ, ਅਤੇ ਗੁਰੂ ਗੋਬਿੰਦ ਸਿੰਘ ਜੀ ਦੀ ਮਾਤਾ ਅਤੇ ਦੋ ਛੋਟੇ ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਨੂੰ ਠੰਡੇ ਕੈਦ ਵਿੱਚ ਰੱਖਿਆ ਗਿਆ ਅਤੇ ਫਿਰ ਜ਼ਿੰਦਾ ਦਫ਼ਨਾਇਆ ਗਿਆ।"
ਜ਼ੋਰਾਵਰ ਸਿੰਘ ਅਤੇ ਉਸਦੀ ਭੀੜ ਨੂੰ ਕਿਸਨੇ ਸ਼ਹੀਦ ਕੀਤਾ?,ਉਹ ਸਰਹਿੰਦ ਦੇ ਮੁਗ਼ਲ ਸੂਬੇਦਾਰ ਵਜ਼ੀਰ ਖ਼ਾਨ ਦੇ ਦਰਬਾਰ ਵਿੱਚ ਸ਼ਹੀਦ ਹੋਏ ਸਨ।
ਗੁਰਦੁਆਰਾ ਸੂਪਕੋਨ 'ਮੋਲਡ' ਕੀ ਹੈ?,ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਦਾ ਸਸਕਾਰ ਕਰਨ ਵਾਲੀ ਥਾਂ 'ਤੇ ਗੁਰਦੁਆਰਾ ਜੋਤ 'ਸਰੂਪ' ਮੌਜੂਦ ਹੈ।
ਚਮਕੌਰ ਦੀ ਕੁੜਮਾਈ ਵਿੱਚ ਦੁਖੀ ਜਵਾਨਾਂ_ਦੀ ਹਮਾਇਤ ਕੌਣ ਕਰਦਾ ਹੈ?,ਭਿਆਨਕ ਲੜਾਈ ਵਿੱਚ ਦੋਵਾਂ ਧਿਰਾਂ ਦਾ ਭਾਰੀ ਨੁਕਸਾਨ ਹੋਇਆ।
ਗੁਰੂ ਗੋਬਿੰਦ ਸਿੰਘ ਜੀ ਦੀ ਕੰਪਿਊਟਰ_ਯਾਦ ਵਿੱਚ ਇੱਥੇ ਕਿਹੜਾ ਗੁਰਦੁਆਰਾ ਮੌਜੂਦ ਹੈ ਜੋ ਅੱਧੀ ਰਾਤ ਨੂੰ ਦੂਜੇ ਸਿੱਖਾਂ ਨਾਲ ਕਿਲ੍ਹਾ ਛੱਡ ਕੇ ਗਏ ਸਨ?,ਤਾੜੀ ਸਾਹਿਬ ਗੁਰੂ ਗੋਬਿੰਦ ਸਿੰਘ ਜੀ ਦੀ ਯਾਦ ਵਿੱਚ ਮੌਜੂਦ ਹੈ।
ਨਿਰੋਲ ਬਾਲ ਦੀਵਾ ਕੀ ਹੈ?,ਚਾਰ ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਦੇ ਸਨਮਾਨ ਵਿੱਚ ਵੀਰ ਬਾਲ ਦਿਵਸ ਮਨਾਇਆ ਜਾਂਦਾ ਹੈ।
"ਜੋ ਗੁਜਰ ਕੌਰ ਸਾਹਿਬਾ ਨੂੰ ਦੁੱਧ ਪਿਲਾ ਕੇ ਬਚਾਉਂਦਾ ਹੈ, ਆਪਣੇ ਆਪ ਨੂੰ ਖ਼ਤਰੇ ਵਿਚ ਘਿਰਦਾ ਹੈ?",ਭਾਈ ਮੋਤੀ ਰਾਮ
"ਇਹ ਟਿੱਪਣੀ ਕਿੱਥੇ ਸੀ ਕਿ ਗੰਗੂ ਬਹੁਤ ਬੇਈਮਾਨ ਸਬੂਤ ਨਹੀਂ ਸੀ, ਅਤੇ ਫੜਿਆ ਗਿਆ ਸੀ, ਫਿਰ ਵਜ਼ੀਰ ਕਾਫ਼ਲੇ ਦੀ ਅਦਾਲਤ ਨੂੰ ਸੂਚਿਤ ਕੀਤਾ ਗਿਆ ਸੀ?",ਪਿੰਡ ਖੇੜੀ।
ਸ਼ਹੀਦ ਹੋਣ ਤੋਂ ਬਾਅਦ ਟਾਈਕ ਦਾ ਸਸਕਾਰ ਕਰਨ ਲਈ ਅਧਿਕਾਰੀਆਂ ਨੇ ਕਿੰਨੇ ਸਾਲ ਦੀ_ਸਰਕਾਰੀ ਸੀ?,ਸਰਕਾਰ ਨੇ ਦੋ ਗਜ਼ ਜ਼ਮੀਨ ਵੀ ਦੇਣ ਤੋਂ ਇਨਕਾਰ ਕਰ ਦਿੱਤਾ।
"ਸਾਹਿਬਜ਼ਾਦਿਆਂ ਦਾ ਸਸਕਾਰ ਕਿਸਨੇ ਕੀਤਾ, ਕਿਸ ਲਈ ਹਰਲਨ_ਫਿਸਕੇ_ਸਟੋਨ ਰੱਖੇ ਗਏ ਸਨ?",ਨਵਾਬ ਟੋਡਰਮਲ ਨੇ ਅਗਲੇ ਦਿਨ ਜ਼ਮੀਨ 'ਤੇ ਮੋਹਰ ਲਗਾ ਕੇ ਅਜਿਹਾ ਕੀਤਾ।
ਬਾਬਾ ਜੁਝਾਰ ਸਿੰਘ ਲੜਾਈ ਵਿੱਚ ਕਿਸ ਥਾਂ ਤੇ ਰੁੱਝੇ ਹੋਏ ਸਨ?,"ਉਹ ਬਹਾਦਰੀ ਨਾਲ ਲੜਿਆ ਜਦੋਂ ਉਹ ਚਮਕੌਰ ਵਿਖੇ ਇੱਕ ਮਹਾਨ ਲੜਾਈ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਇਆ, ਆਪਣੀ ਤਲਵਾਰ ਦੇ ਹਰ ਜ਼ੋਰ ਨਾਲ ਇੱਕ ਮੁਗਲ ਨੂੰ ਵੱਢ ਸੁੱਟਿਆ।"
ਜ਼ੋਰਾਵਰ ਨੂੰ ਕਿਉਂ ਸ਼ਹੀਦ ਕੀਤਾ ਗਿਆ ਸੀ?,ਉਸਨੇ ਵਜ਼ੀਰ ਖਾਨ ਦੀ ਅਦਾਲਤ ਦੁਆਰਾ ਕਈ ਧਮਕੀਆਂ ਅਤੇ ਉਲਝਣਾਂ ਦੇ ਬਾਵਜੂਦ ਇਸਲਾਮ ਕਬੂਲ ਕਰਨ ਤੋਂ ਇਨਕਾਰ ਕਰ ਦਿੱਤਾ।
ਜੁਝਾਰ ਸਿੰਘ ਦਾ ਵਿਹਾਰ ਕਦੋਂ ਹੋਇਆ?,ਉਨ੍ਹਾਂ ਦਾ ਜਨਮ 9 ਅਪ੍ਰੈਲ 1691 ਨੂੰ ਹੋਇਆ ਸੀ
ਜੁਝਾਰ ਸਿੰਘ ਕਿੱਥੇ ਸੀ?,"ਆਨੰਦਪੁਰ ਸਾਹਿਬ, ਪੰਜਾਬ"
ਜੁਝਾਰ ਸਿੰਘ ਦਾ ਜਨਮ ਕੌਣ ਸੀ?,ਉਨ੍ਹਾਂ ਦੇ ਮਾਤਾ ਜੀ ਮਾਤਾ ਜੀਤੋ ਸਨ
ਜੁਝਾਰ ਸਿੰਘ ਦਾ ਜਨਮ ਕੌਣ ਸੀ?,ਗੁਰੂ ਗੋਬਿੰਦ ਸਿੰਘ ਸਾਹਿਬ ਜੀ
ਜੁਝਾਰ ਸਿੰਘ ਦੀ ਸ਼ਹਾਦਤ ਦੇ ਕਿੰਨੇ ਸਾਲ ਪਹਿਲਾਂ ਹੋਏ ਸਨ?,14 ਸਾਲ ਦੀ ਉਮਰ
ਜੁਝਾਰ ਸਿੰਘ ਦੀ ਸ਼ਹੀਦੀ ਕਦੋਂ ਹੋਈ?,ਚਮਕੌਰ ਦੀ ਦੂਜੀ ਜੰਗ ਸਮੇਂ ਸ
ਜੁਝਾਰ ਸਿੰਘ ਦੀ ਕਲਵਰੀ ਨਾਲ ਕਿਸ ਘਟਨਾ ਦਾ ਸਬੰਧ ਹੈ?,ਸ਼ਹਾਦਤ
ਜੁਝਾਰ ਸਿੰਘ ਦੇ ਭਰਾ ਕੌਣ ਹਨ?,"ਉਨ੍ਹਾਂ ਦੇ ਭਰਾ ਸਾਹਿਬਜ਼ਾਦਾ ਅਜੀਤ ਸਿੰਘ, ਸਾਹਿਬਜ਼ਾਦਾ ਜ਼ੋਰਾਵਰ ਸਿੰਘ ਅਤੇ ਸਾਹਿਬਜ਼ਾਦਾ ਫਤਹਿ ਸਿੰਘ ਸਨ"
ਸਿੱਖ ਅਕਾਉਂਟ ਵਿੱਚ ਜੁਝਾਰ ਸਿੰਘ ਦਾ ਵਿਧਾਨ_ਸਿਰਲੇਖ ਕੀ ਹੈ?,ਸਾਹਿਬਜ਼ਾਦਾ ਜੁਝਾਰ ਸਿੰਘ ਜੀ
ਸਾਹਿਰਾ ਕਾਜ਼ਮੀ ਨੂੰ ਕਦੋਂ ਲਿਜਾਇਆ ਗਿਆ ਸੀ?,ਸਾਹਿਰਾ ਕਾਜ਼ਮੀ ਦਾ ਜਨਮ 8 ਅਪ੍ਰੈਲ 1950 ਨੂੰ ਹੋਇਆ ਸੀ।
ਸਾਹਿਰਾ ਕਾਜ਼ਮੀ ਦਾ ਜਨਮ ਸ਼ਹਿਰ ਕਿਹੜਾ ਹੈ?,ਬੰਬਈ
ਸਾਹਿਰਾ ਕਾਜ਼ਮੀ ਦਾ ਪਾਲਣ ਪੋਸ਼ਣ ਕੀ ਸੀ?,ਸਾਹਿਰਾ ਦੀ ਮਾਂ ਮੁਮਤਾਜ਼ ਕੁਰੈਸ਼ੀ (ਤਾਜੀ ਦੇ ਨਾਂ ਨਾਲ ਵੀ ਜਾਣੀ ਜਾਂਦੀ ਹੈ) ਅਤੇ ਉਸਦੇ ਪਿਤਾ ਸ਼ਿਆਮ ਅਤ ਉਹ ਦੋਵੇਂ ਬ੍ਰਿਟਿਸ਼ ਭਾਰਤ ਦੇ ਫਿਲਮ ਉਦਯੋਗ ਵਿੱਚ ਅਦਾਕਾਰ ਅਤੇ ਪ੍ਰਮੁੱਖ ਹਸਤੀਆਂ ਸਨ।
ਸਾਹਿਰਾ ਦੀ ਅਪਰਾਧ_ਸਿੰਡੀਕੇਟ ਕਿਉਂ ਚਲੀ?,"1951 ਵਿੱਚ ਆਪਣੇ ਪਿਤਾ ਸ਼ਿਆਮ ਦੀ ਦੁਖਦਾਈ ਮੌਤ ਤੋਂ ਬਾਅਦ, ਸਾਹਿਰਾ ਦਾ ਪਰਿਵਾਰ ਕਰਾਚੀ ਚਲਾ ਗਿਆ, ਜੋ ਪਾਕਿਸਤਾਨ ਦੇ ਨਵੇਂ ਰਾਜ ਦਾ ਹਿੱਸਾ ਸੀ।"
ਸਾਹਿਰਾ ਕਾਜ਼ਮੀ ਨੇ ਆਪਣੀ ਡਿਸੇਬਲ ਕਾਲਿੰਗ ਕਦੋਂ ਪ੍ਰਾਪਤ ਕੀਤੀ?,ਸਾਹਿਰਾ ਦਾ ਕੈਰੀਅਰ 1970 ਦੇ ਦਹਾਕੇ ਵਿੱਚ ਸ਼ੁਰੂ ਹੋਇਆ ਜਦੋਂ ਉਸਨੇ ਪੀਟੀਵੀ ਨਾਟਕਾਂ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਸ਼ੁਰੂ ਕੀਤਾ।
ਸਾਹਿਰਾ ਦੀ ਪਹਿਲੀ ਬੋਲੀ ਕੀ ਸੀ ?,"ਸਾਹਿਰਾ ਦਾ ਪਹਿਲਾ ਨਾਟਕ 'ਕੁਰਬਤੇਂ ਔਰ ਫਾਸਲੇ' (1974) ਸੀ, ਜੋ ਇਵਾਨ ਤੁਰਗਨੇਵ ਦੇ ਨਾਵਲ 'ਫਾਦਰਜ਼ ਐਂਡ ਸੰਨਜ਼' 'ਤੇ ਆਧਾਰਿਤ ਸੀ।"
ਸਾਹਿਰਾ ਦੇ ਸਭ ਤੋਂ ਮਸ਼ਹੂਰ ਨਾਟਕੀ_ਪਲੇ ਸੀਰੀਅਲ_ਪ੍ਰਕਾਸ਼ਨ ਦੀ ਸ਼ੈਲੀ ਕੀ ਹੈ?,ਧੂਪ ਕੰਨਿਆਰ (1987)
ਧੂਪ ਕੰਨਿਆਰ ਦਾ ਅਰਬੀ ਵਿੱਚ ਅਨੁਵਾਦ ਕਿਸ ਬਾਰ੍ਹਾਂ ਮਹੀਨੇ ਵਿੱਚ ਹੋਇਆ ਸੀ?,2019
ਧੂਪ ਕੰਨਿਆਰ ਦੀ ਅਰਬੀ ਵਿੱਚ ਵਿਆਖਿਆ ਕਿਉਂ ਕੀਤੀ ਗਈ?,ਸਾਊਦੀ ਅਰਬ ਅਤੇ ਪਾਕਿਸਤਾਨ ਵਿਚਕਾਰ ਸੱਭਿਆਚਾਰਕ ਅਦਾਨ-ਪ੍ਰਦਾਨ ਦੇ ਹਿੱਸੇ ਵਜੋਂ।
ਸਾਹਿਰਾ ਦਾ ਨਾਟਕ ਕਿਸ ਉਭਾਰ ਨੂੰ ਉਜਾਗਰ ਕਰਦਾ ਹੈ?,"ਗਰੀਬੀ, ਘਰੇਲੂ ਸ਼ੋਸ਼ਣ ਅਤੇ ਔਰਤਾਂ ਦੀ ਦੁਰਦਸ਼ਾ ਸਮੇਤ ਸਮਾਜਿਕ ਅਤੇ ਰਾਜਨੀਤਿਕ ਮੁੱਦੇ।"
ਸਾਹਿਰਾ ਦੇ ਨਾਟਕ ਦਾ ਕੀ ਨਾਮ ਸੀ ਜੋ ਇੱਕ ਵਿਦਵਾਨ_ਵਿਅਕਤੀ ਦੇ ਨੁਕਸਾਨ_ਨੇਤਾ ਦੇ ਦੁਆਲੇ ਘੁੰਮਦਾ ਹੈ ਅਤੇ ਹਮਲੇ ਦੇ ਮਾਮਲੇ ਨੂੰ ਵਰਤਦਾ ਹੈ?,ਤਪਿਸ਼
ਸਾਹਿਰਾ ਨੇ ਕਿਸ ਕਲਾਸ ਵਿੱਚ ਆਪਣੇ ਕਿੱਤਾ ਤੋਂ ਖੁਲਾਸਾ ਕੀਤਾ?,1993
ਸਾਹਿਰਾ ਦੇ ਅਪਰਾਧ ਤੋਂ ਬਾਅਦ ਉਸ ਦੇ ਜਟ_ਆਊਟ ਦਾ ਕੀ ਹੱਕਦਾਰ ਸੀ?,'ਤੁਮ ਸੇ ਕਹਿਣਾ ਥਾ'
PTV ਤੋਂ ਅਭਿਆਸੀ ਅਦਾਕਾਰਾ ਵਜੋਂ ਸਾਹਿਰਾ ਨੇ ਕਿੰਨੇ ਪੁਰਸਕਾਰ ਜਿੱਤੇ?,"1978, 1982, 1984 ਵਿੱਚ 4 ਵਾਰ, ਅਤੇ 1982 ਵਿੱਚ ਇੱਕ ਨੂੰ ਸਹੀ ਢੰਗ ਨਾਲ ਨਿਰਦਿਸ਼ਟ ਨਹੀਂ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ, ਇੱਥੇ 4 ਹਨ ਜੋ ਨਿਰਧਾਰਤ ਕੀਤੇ ਗਏ ਹਨ - ਇਸ ਨੂੰ ਸਮੁੱਚੇ ਤੌਰ 'ਤੇ 8 ਕੀਤਾ ਜਾਣਾ ਚਾਹੀਦਾ ਹੈ - ਮੁੱਲ ਨੂੰ ਸਿਰਫ਼ ਪਹਿਲੇ ਦੇ ਤੌਰ 'ਤੇ ਛੱਡ ਦਿੱਤਾ ਗਿਆ ਸੀ, ਜਦੋਂ 'ਸਭ' ਬਾਰੇ ਇੱਕ ਵੱਖਰਾ ਸਵਾਲ ਅਵਾਰਡਸ' ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕੀਤਾ ਗਿਆ ਹੈ"
ਸਾਹਿਰਾ ਦੀ ਆਰਥਿਕਤਾ ਦਾ ਨਾਮ ਕੀ ਹੈ?,ਰਾਹਤ ਕਾਜ਼ਮੀ
ਰਾਹਤ ਕਾਜ਼ਮੀ ਨੂੰ ਸਾਥੀ ਲੱਭਣ 'ਤੇ ਸਾਹਿਰਾ ਦਾ ਨਾਬਾਲਗ ਨਾਮ ਕੌਣ ਸੀ?,ਬੇਟੀ ਨਿਦਾ ਕਾਜ਼ਮੀ ਅਤੇ ਬੇਟਾ ਅਲੀ ਕਾਜ਼ਮੀ
ਸਾਹਿਰਾ ਨੂੰ ਉਸ ਦੇ ਸ਼ਾਨਦਾਰ ਯਤਨਾਂ ਲਈ ਕਿਹੜੇ ਸਨਮਾਨ ਨਾਲ ਨਿਵਾਜਿਆ ਗਿਆ ਹੈ?,2012 ਵਿੱਚ ਪਾਕਿਸਤਾਨ ਸਰਕਾਰ ਦੁਆਰਾ ਪ੍ਰਾਈਡ ਆਫ ਪਰਫਾਰਮੈਂਸ ਅਵਾਰਡ
ਸਾਹਿਰਾ ਨੂੰ ਹੋਰ ਕਿਹੜਾ ਸਨਮਾਨ ਮਿਲਿਆ?,"ਧੂਪ ਕੰਨਿਆਰ (1988) ਵਿੱਚ ਸਰਬੋਤਮ ਨਿਰਮਾਤਾ ਅਤੇ ਦੂਜੀ ਫਿਲਮ ਦੇ ਸਰਬੋਤਮ ਨਿਰਮਾਤਾ ਲਈ ਨਿਗਾਰ ਅਵਾਰਡ, - 1990 ਵਿੱਚ ਵੀ ਉਸਨੇ ਇਹੀ ਜਿੱਤਿਆ ਪਰ ਹਵਾ ਕੀ ਬੇਟੀ ਲਈ।"
ਕੌਣ ਹੈ ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ?,"ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਇੱਕ ਭਾਰਤੀ ਮਾਡਲ ਅਤੇ ਅਭਿਨੇਤਰੀ ਹੈ, ਜੋ 2011 ਦੀ ਹਿੰਦੀ ਫਿਲਮ ਜੋ ਹਮ ਚਾਹੇ ਵਿੱਚ ਆਪਣੀ ਭੂਮਿਕਾ ਲਈ ਪ੍ਰਸਿੱਧ ਹੈ।"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੂੰ ਪ੍ਰੀਟਰਮਿਟ ਇੰਡੀਆ ਵਰਲਡ 2008 ਦਾ ਤਾਜ ਕਦੋਂ ਮਿਲਿਆ?,5 ਅਪ੍ਰੈਲ 2008
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ 13 ਸਤੰਬਰ 1988 ਨੂੰ ਕਿੱਥੇ ਜਨਮੀ ਸੀ?,"ਮੁੰਬਈ, ਭਾਰਤ"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਦਾ ਪਰਿਵਾਰ_ਇਕਾਈ ਕੀ ਹੈ ?,"ਮੁੰਡੀਆਂ ਜੱਟ, ਹੁਸ਼ਿਆਰਪੁਰ, ਪੰਜਾਬ, ਭਾਰਤ"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੇ ਦੋ ਗੀਜ਼ਰਹੁੱਡ ਦੀ ਰਿਪੋਰਟ ਕਿੱਥੇ ਕੀਤੀ?,"ਦਿੱਲੀ ਪਬਲਿਕ ਸਕੂਲ, ਵਿਜੇਪੁਰ, ਗੁਨਾ, ਮੱਧ ਪ੍ਰਦੇਸ਼"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੇ 2007 ਵਿੱਚ ਕਿਹੜੇ ਕਾਲਜ ਵਿੱਚ ਆਪਣਾ ਬਾਇਓ-ਇੰਜੀਨੀਅਰਿੰਗ ਗ੍ਰੇਡ ਪੂਰਾ ਕੀਤਾ ਸੀ?,"ਹੋਲਕਰ ਕਾਲਜ ਆਫ਼ ਸਾਇੰਸ, ਇੰਦੌਰ"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੇ ਆਪਣੀ ਕਿੱਤਾ ਛੱਡਣ ਤੋਂ ਪਹਿਲਾਂ ਕਿਸ ਭੂਮਿਕਾ ਵਿੱਚ ਖਟਾਈ ਕੀਤੀ ਸੀ?,ਫੇਮ ਸਿਨੇਮਾਜ਼ ਨਾਲ ਮਹਿਮਾਨ ਸੰਬੰਧ ਕਾਰਜਕਾਰੀ
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੂੰ 'ਫੇਮਿਨਾ ਫਿਲ ਇੰਡੀਆ 2008' ਵਜੋਂ ਕਿਸਨੇ ਨਾਮਜ਼ਦ ਕੀਤਾ?,"ਭਾਰਤ ਅਤੇ ਡੌਰਿਸ, ਸ਼ੋਅ ਦੇ ਕਾਰੋਬਾਰ ਵਿੱਚ ਚੋਟੀ ਦੇ ਮੇਕ-ਅੱਪ ਕਲਾਕਾਰਾਂ ਵਿੱਚੋਂ ਇੱਕ"
ਓਵਰਲੀਪ ਰਚਨਾ 2008 ਪੇਜੈਂਟ ਕਿੱਥੇ ਲਾਗੂ ਸੀ?,"ਨਹਾ ਤ੍ਰਾਂਗ, ਵੀਅਤਨਾਮ ਵਿੱਚ ਡਾਇਮੰਡ ਬੇ ਰਿਜੋਰਟ"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੇ ਪ੍ਰੀਟਰਮਿਟ ਵਰਲਡ 2008 ਪੇਜੈਂਟ ਵਿੱਚ ਕਿਹੜਾ ਸੈੱਟ ਬੁੱਕ ਕੀਤਾ?,"ਬੀਚ ਬਿਊਟੀ ਕੰਪੀਟੀਸ਼ਨ ਵਿੱਚ ਫਸਟ ਰਨਰ ਅੱਪ, ਈਵਨਿੰਗ ਗਾਊਨ ਕੰਪੀਟੀਸ਼ਨ ਵਿੱਚ ਸੈਕਿੰਡ ਰਨਰ ਅੱਪ ਅਤੇ ਨੈਸ਼ਨਲ ਕਾਸਟਿਊਮ ਰਾਊਂਡ ਵਿੱਚ ਚੌਥਾ ਸਥਾਨ ਹਾਸਲ ਕੀਤਾ।"
"ਸਾਬਕਾ ਪ੍ਰਾਪਤਕਰਤਾ_ਭੂਮਿਕਾ, ਪੂਜਾ ਗੁਪਤਾ ਦੁਆਰਾ ਕਿਹੜੇ ਰੂਪ_ਦਾ_ਪਤਾ ਮੌਜੂਦ ਸੀ?",'ਫੇਮਿਨਾ ਮਿਸ ਇੰਡੀਆ ਯੂਨੀਵਰਸ 2008'
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਹੋਰ ਕਿਹੜੇ ਮੁਕਾਬਲੇ ਅਤੇ ਗ੍ਰਾਂਟ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਈ?,"ਉਹ ਸਰਬੋਤਮ ਸਵਿਮਸੂਟ ਰਾਊਂਡ ਵਿੱਚ ਚੋਟੀ ਦੇ ਪੰਜ ਫਾਈਨਲਿਸਟਾਂ ਵਿੱਚੋਂ ਇੱਕ ਸੀ ਅਤੇ ਗਲੈਮਰਸ ਏਓ-ਦਾਈ ਰਾਊਂਡ ਵਿੱਚ ਸਿਖਰ 'ਤੇ ਰਹੀ, ਨੈਸ਼ਨਲ ਕਾਸਟਿਊਮ ਅਵਾਰਡ, ਲੈਕਮੇ ਇੰਡੀਆ ਫੈਸ਼ਨ ਵੀਕਸ 2008-2011, ਵਿਲਜ਼ ਇੰਡੀਆ ਫੈਸ਼ਨ ਵੀਕਸ 2010-2011, ਇੰਡੀਆ ਕਾਊਚਰ ਵੀਕਸ ਵਿੱਚ ਸ਼ਾਮਲ ਸੀ। 2008-2010, ਦੁਬਈ ਫੈਸ਼ਨ ਵੀਕ, NIFD, NIFT"
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੇ ਲੌਸ ਕਾਰਪੇਟਿੰਗ ਅਤੇ ਐਲੀਅਮ_ਟਰਾਈਕੋਕਮ ਕਿੱਥੋਂ ਪਾਸ ਕੀਤਾ?,2010 ਕਾਨਸ ਫਿਲਮ ਫੈਸਟੀਵਲ ਅਤੇ ਕਾਨਸ ਫੈਸ਼ਨ ਪੈਰਾਨੋਆ 2010 ਕ੍ਰਮਵਾਰ
"ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਨੇ ਫੇਮਿਨਾ ਏਸਕੇਪ ਰਿਪਬਲਿਕ_ਆਫ_ਇੰਡੀਆ ਦਿੱਲੀ 2013 , ਫੈਮਿਨਾ ਡ੍ਰੌਪ ਇੰਡੀਆ ਚੰਡੀਗੜ੍ਹ 2013 ਅਤੇ ਕੁਲੀਨ ਮਾਡਲਿੰਗ ਰਿਪਬਲਿਕ_ਆਫ_ਇੰਡੀਆ 2014 ਵਿੱਚ ਕਿਹੜਾ ਸਥਾਨ ਲਿਆ ?",ਜੱਜ
ਸਿਮਰਨ ਕੌਰ ਮੁੰਡੀ ਦਾ ਸਮਰਥਨ ਕਰਨ ਵਾਲਾ ਇੱਕ ਵਪਾਰਕ_ਸੰਦੇਸ਼ ਕੀ ਹੈ?,2008 ਵਿੱਚ ਪੈਰਾਸ਼ੂਟ 'ਗਰਮ ਤੇਲ'
