instruction,response
ਮਹੌਂਦ ਹਫੀਜ਼ ਦਾ ਉਪਨਾਮ ਕੀ ਹੈ?,"ਮੁਹੰਮਦ ਹਫੀਜ਼ ਦਾ ਉਪਨਾਮ ""ਪ੍ਰੋਫੈਸਰ"" ਹੈ।"
ਏਲੀਜਾ_ਮੁਹੰਮਦ ਹਫੀਜ਼ ਨੇ ਪਾਕਿਸਤਾਨ ਲਈ ਹੈੱਡਵੇਟਰ ਦੇ ਤੌਰ 'ਤੇ ਕਿੰਨੇ ਬਾਹਰੀ ਕਾਰੋਬਾਰ ਕੀਤੇ?,ਮੁਹੰਮਦ ਹਫੀਜ਼ ਨੇ ਟੀਮ ਦੇ ਕਪਤਾਨ ਵਜੋਂ 55 ਟੈਸਟ ਮੈਚਾਂ ਵਿੱਚ ਪਾਕਿਸਤਾਨ ਦੀ ਨੁਮਾਇੰਦਗੀ ਕੀਤੀ।
ਇੱਕ ਰੋਜ਼ਾ ਕ੍ਰਿਕਟ ਵਿੱਚ ਮੁਹੰਮਦ ਹਫੀਜ਼ ਦੀ ਪ੍ਰਵਾਹ ਰੇਂਜ ਕੀ ਹੈ?,"ਜਨਵਰੀ 2019 ਤੱਕ, ਮੁਹੰਮਦ ਹਫੀਜ਼ ਚੌਥਾ ਦਰਜਾ ਪ੍ਰਾਪਤ ਵਨਡੇ ਆਲਰਾਊਂਡਰ ਹੈ।"
ਏਲੀਯਾਹ_ਮੁਹੰਮਦ ਹਫੀਜ਼ 2015 ਵਿੱਚ ਕਿਸ ਲਈ ਫ੍ਰੀਜ਼ ਹੋਇਆ ਸੀ?,ਮੁਹੰਮਦ ਹਫੀਜ਼ ਨੂੰ 2015 'ਚ ਗੈਰ-ਕਾਨੂੰਨੀ ਗੇਂਦਬਾਜ਼ੀ ਐਕਸ਼ਨ ਲਈ ਮੁਅੱਤਲ ਕਰ ਦਿੱਤਾ ਗਿਆ ਸੀ।
ਕੌਣ ਹੈ ਮੌਂਟੇਕ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ?,ਮੋਂਟੇਕ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ ਇੱਕ ਭਾਰਤੀ ਅਰਥ ਸ਼ਾਸਤਰੀ ਅਤੇ ਭਾਰਤ ਦੇ ਯੋਜਨਾ ਕਮਿਸ਼ਨ ਦੇ ਸਾਬਕਾ ਉਪ ਚੇਅਰਮੈਨ ਹਨ।
ਭਾਰਤ ਦੀ ਸਾਬਕਾ ਯੂ.ਪੀ.ਏ. ਸਰਕਾਰ ਵੇਲੇ ਮੌਂਟੇਕ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ ਦਾ ਰੁਤਬਾ ਕੀ ਸੀ?,"ਮੋਨਟੇਕ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ ਭਾਰਤ ਦੇ ਯੋਜਨਾ ਕਮਿਸ਼ਨ ਦੇ ਉਪ ਚੇਅਰਮੈਨ, ਇੱਕ ਕੈਬਨਿਟ ਮੰਤਰੀ ਦੇ ਬਰਾਬਰ ਸਨ।"
ਮੋਨਟੇਕ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ ਕਿੱਥੋਂ ਦਾ ਸਾਬਕਾ ਵਿਦਿਆਰਥੀ ਸੀ?,"ਮੋਂਟੇਕ ਸਿੰਘ ਆਹਲੂਵਾਲੀਆ ਨੇ ਦਿੱਲੀ ਯੂਨੀਵਰਸਿਟੀ ਤੋਂ ਬੀਏ (ਆਨਰਸ) ਦੀ ਡਿਗਰੀ ਦੇ ਨਾਲ ਸੇਂਟ ਸਟੀਫਨ ਕਾਲਜ, ਦਿੱਲੀ ਤੋਂ ਗ੍ਰੈਜੂਏਸ਼ਨ ਕੀਤੀ।"
ਜੌਨ_ਆਰ_ਮੇਜਰ ਮਾਂਗਟ ਕੌਣ ਹੈ?,ਮੇਜਰ ਮਾਂਗਟ ਕੈਨੇਡਾ ਵਿੱਚ ਰਹਿਣ ਵਾਲਾ ਬਹੁਮੁਖੀ ਪੰਜਾਬੀ ਲੇਖਕ ਹੈ।
ਜੌਨ_ਰਾਏ_ਮੇਜਰ ਮਾਂਗਟ ਦੇ ਦਾਦਾ ਬਸੰਤ ਕਿੱਥੇ ਹਨ?,"ਮੇਜਰ ਮਾਂਗਟ ਦੇ ਦਾਦਾ ਪਿੰਡ ਕੁੱਬਾ, ਜ਼ਿਲ੍ਹਾ ਲੁਧਿਆਣਾ (ਪੰਜਾਬ, ਭਾਰਤ) ਵਿੱਚ ਰਹਿੰਦੇ ਹਨ।"
ਮੇਜਰ ਮਾਂਗਟ ਦੇ ਟਾਰਡੀਡਲ ਐਗਰੀਗੇਸ਼ਨ ਦਾ ਕੀ ਹੱਕਦਾਰ ਸੀ?,ਮੇਜਰ ਮਾਂਗਟ ਦੇ ਕਹਾਣੀ ਸੰਗ੍ਰਹਿ (ਮਾਰਚ 1990 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ) ਦਾ ਸਿਰਲੇਖ ਤਲੀਆ ਤੇ ਉਗੇ ਥੋਹਰ ਸੀ।
ਮੁੱਖ ਮਾਂਗਟ ਦੇ ਨਾਵਲ ਦਾ ਨਾਮ ਕੀ ਹੈ?,"ਬਦਕਿਸਮਤੀ ਨਾਲ, ਸਮੱਗਰੀ ਮੇਜਰ ਮਾਂਗਟ ਦੇ ਨਾਵਲ ਦੇ ਸਿਰਲੇਖ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕਰਦੀ। ਹਾਲਾਂਕਿ, ਇਸ ਵਿੱਚ ਉਸ ਦੀਆਂ ਹੋਰ ਰਚਨਾਵਾਂ ਅਤੇ ਕੁਝ ਹੋਰ ਕਹਾਣੀਆਂ ਦੇ ਸਿਰਲੇਖਾਂ ਦਾ ਜ਼ਿਕਰ ਹੈ, ਜਿਵੇਂ ਕਿ ਕੁੰਜਨ ਦੀ ਮੌਤ, ਤ੍ਰਿਸ਼ੰਕੂ, ਪਰਿਆ ਦਾ ਦੇਸ਼, ਮੋਅੰਬੱਤੀ, ਮਨ ਦਾ ਮੌਸਮ, ਰੰਗ, ਅਤੇ ਸਮੁੰਦਰ ਮੰਥਨ ਦੇ ਨਾਲ-ਨਾਲ ਦੋ ਹੋਰ ਨਾਵਲਾਂ ਮੋਅੰਬੱਤੀ, ਅਹਮਨੇ, ਮੋਹੇ ਦੇ ਸਿਰਲੇਖ। ਮਿਟਿ ਨ ਫਰੋਲ ਜੋਗੀਆ।"
ਮੇਜਰ ਮਾਂਗਟ ਇਸ ਸਮੇਂ ਕਿੱਥੇ ਮੌਜੂਦ ਹੈ?,ਮੇਜਰ ਮਾਂਗਟ ਇਸ ਸਮੇਂ ਕੈਨੇਡਾ ਵਿੱਚ ਰਹਿ ਰਹੇ ਹਨ।
ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਕੌਣ ਹਨ?,ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਇੰਗਲੈਂਡ ਵਿੱਚ ਰਹਿ ਰਹੇ ਇੱਕ ਪ੍ਰਵਾਸੀ ਪੰਜਾਬੀ ਲੇਖਕ ਹਨ।
ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਨੇ ਕੀ ਛਾਪਿਆ ਹੈ?,"ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਨੇ ਆਪਣੀ ਸਵੈ-ਜੀਵਨੀ ਸਮੇਤ ਕਈ ਨਾਵਲ ਪ੍ਰਕਾਸ਼ਿਤ ਕੀਤੇ ਹਨ, ਜਿਨ੍ਹਾਂ ਵਿਚ ਗਰੀਬਾਂ ਦਾ ਖੂਨ, ਗੁਲਾਮੀ, ਪਰਦੇਸ਼ ਕੁੜੀ ਸੱਚ ਦਾ ਝੰਡਾ, ਪਵਿੱਤਰ ਸੂਲੀ, ਗੁੜੀ, ਬਲੈਕ ਬੈਸਟਾਰਡ, ਵਿਕੇੜੇ ਜਿਸਮ, ਰੂਹ ਦਾ ਜਖਮ, ਤਾਰੀਖ ਰੋ ਨਾ ਸਕੀ, ਅਤੇ ਵ੍ਹਾਈਟ ਵਾਟਰਸ ਸ਼ਾਮਲ ਹਨ। ਹੋਰ-ਮੇਰੀ ਅਧੂਰੀ ਕਹਾਣੀ।"
ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਕਿਸ ਸਾਲ ਟਰਨ ਆਊਟ ਹੋਇਆ?,ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਦਾ ਜਨਮ 1950 ਈ.
ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਦੀ ਸਵੈ-ਜੀਵਨੀ ਦਾ ਕੀ ਦਾਅਵਾ ਹੈ?,ਮੋਹਨ ਸਿੰਘ ਕੁੱਕੜਪਿੰਡੀਆ ਦੀ ਸਵੈ-ਜੀਵਨੀ ਦਾ ਸਿਰਲੇਖ ‘ਹੋਰ-ਮੇਰੀ ਅਧੂਰੀ ਕਹਾਣੀ’ ਹੈ।
ਕਿਸ ਸਾਲ 'ਦੁਖੀ ਦਾ ਵੰਸ਼' ਪਹਿਲੀ ਵਾਰ ਲਿਆਇਆ ਗਿਆ ਸੀ?,ਗਰੀਬ ਦਾ ਖੂਨ ਪਹਿਲੀ ਵਾਰ 1973 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
'ਗੁਲਾਮੀ' ਪਹਿਲੀ ਵਾਰ ਕਿਸ ਸਾਲ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ?,ਗੁਲਾਮੀ ਪਹਿਲੀ ਵਾਰ 2011 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
'ਪਰਦੇਸ਼ ਕੁੜੀ ਸੱਚ ਜ਼ਿਲ੍ਹਾ_ਅਟਾਰਨੀ ਝੰਡਾ' ਪਹਿਲੀ ਵਾਰ ਕਿਸ ਜਮਾਤ ਵਿੱਚ ਜਾਰੀ ਕੀਤਾ ਗਿਆ ਸੀ?,ਪਰਦੇਸ਼ ਕੁੜੀ ਸੱਚ ਦਾ ਝੰਡਾ ਪਹਿਲੀ ਵਾਰ 1980 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
'ਪਵਿਤਰ ਸੂਲੀ' ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਕਿਸ ਜਮਾਤ ਵਿੱਚ ਜਾਰੀ ਕੀਤੀ ਗਈ ਸੀ?,ਪਵਿੱਤਰ ਸੂਲੀ ਪਹਿਲੀ ਵਾਰ 1979 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਈ ਸੀ।
'ਗੁੜੀ' ਪਹਿਲੀ ਵਾਰ ਕਿਸ ਸਾਲ ਵਿੱਚ ਲਿਖੀ ਗਈ ਸੀ?,ਗੁੜੀ ਪਹਿਲੀ ਵਾਰ 1975 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਈ ਸੀ।
'ਬਲੈਕਮੂਰ ਫੋਨੀ' ਪਹਿਲੀ ਵਾਰ ਕਿਸ ਸਾਲ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਈ ਸੀ?,ਬਲੈਕ ਬਾਸਟਾਰਡ ਪਹਿਲੀ ਵਾਰ 2000 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
'ਵਿਕਦੇ ਜਿਸਮ' ਪਹਿਲੀ ਵਾਰ ਕਿਸ ਸਾਲ ਵਿੱਚ ਪਾਈ ਗਈ ਸੀ?,ਵਿਕਾਦੇ ਜਿਸਮ ਪਹਿਲੀ ਵਾਰ 1976 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
'ਰੂਹ ਜ਼ਿਲ੍ਹਾ_ਅਟਾਰਨੀ ਜਾਖਮ' ਪਹਿਲੀ ਵਾਰ ਕਿਸ ਬਾਰ੍ਹਵੇਂ ਮਹੀਨੇ ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ?,ਰੂਹ ਦਾ ਜਖਮ ਪਹਿਲੀ ਵਾਰ 1976 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
ਕਿਸ ਸਾਲ 'ਤਰਿਖ ਰੋ ਐਟੋਮਿਕ_ਨੰਬਰ_11 ਸਕੀ' ਪਹਿਲੀ ਵਾਰ ਲਿਆਇਆ ਗਿਆ ਸੀ?,ਤਾਰੀਖ ਰੋ ਨਾ ਸਕੀ ਪਹਿਲੀ ਵਾਰ 1978 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਈ ਸੀ।
ਕਿਸ ਬਾਰ੍ਹਾਂ ਮਹੀਨਿਆਂ ਵਿੱਚ 'ਅਸ਼ੇਨ ਐਮਨੀਓਟਿਕ_ਫਲਯੂਡ' ਪਹਿਲੀ ਵਾਰ ਲਿਆਇਆ ਗਿਆ ਸੀ?,ਵ੍ਹਾਈਟ ਵਾਟਰਸ ਪਹਿਲੀ ਵਾਰ 1999 ਵਿੱਚ ਪ੍ਰਕਾਸ਼ਿਤ ਹੋਇਆ ਸੀ।
ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਕਿੱਥੇ ਰਹਿੰਦਾ ਹੈ?,"ਨਸਾਓ ਕਾਉਂਟੀ, ਨਿਊਯਾਰਕ"
ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਫਾਂਸੀ ਦਾ ਕੀ ਨਾਮ ਹੈ?,ਲਾਹੌਰ ਗ੍ਰਾਮਰ ਸਕੂਲ
ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਨੇ ਕਿਸ ਯੂਨੀਵਰਸਿਟੀ ਤੋਂ ਕੈਲੀਬਰੇਟ ਕੀਤਾ ਸੀ?,"ਸਟੋਨੀ ਬਰੁਕ ਯੂਨੀਵਰਸਿਟੀ, ਨਿਊਯਾਰਕ"
ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਔਬਡੁਰੇਟ ਸਟਿੱਕ ਆਊਟ ਯੂਨੀਵਰਸਿਟੀ ਤੋਂ ਕਿਸ ਕਲਾਸ ਵਿੱਚ ਪੜ੍ਹਿਆ ਸੀ?,2016
ਕੀ ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਨੇ ਸੀਮਤ ਖੁਸ਼ਹਾਲੀ ਦੇ ਉਦੇਸ਼ ਨੂੰ ਪੂਰਾ ਕੀਤਾ?,ਨੰ
ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਨੇ ਕਿਵੇਂ ਸੁਣਿਆ ਕਿ ਉਹ_ਬਿੱਲੀ_ਦਾ_ਬੈਗ_ਆਉਟ_ਦਾ_ਹੈ?,ਉਸ ਨੇ ਆਪਣੇ ਆਪ ਨੂੰ ਸਿਖਾਇਆ
ਹੈਦਰ ਮੁਸਤਹਿਸਨ ਨੇ ਕੈਸੀਅਸ_ਮਾਰਸੇਲਸ_ਕਲੇ ਨਕਵੀ ਨੂੰ ਆਪਣੀ ਸ਼ਮੂਲੀਅਤ ਦਾ ਐਲਾਨ ਕਦੋਂ ਕੀਤਾ ਸੀ?,ਸਤੰਬਰ 2016
ਮੁਹੰਮਦ_ਅਲੀ ਨਕਵੀ ਕਿੱਥੇ ਖੇਡਦਾ ਹੈ?,"ਕੈਲੀਫੋਰਨੀਆ, ਸੰਯੁਕਤ ਰਾਜ ਵਿੱਚ ਇੱਕ ਬੈਂਕ"
ਹੈਦਰ ਮੁਸਤਹਿਸਾਨ ਦੀ ਅਲੀ ਨਕਵੀ ਨਾਲ ਮੁਲਾਕਾਤ ਕਦੋਂ ਪੂਰੀ ਹੋਈ ਸੀ?,2017 ਦੀ ਸ਼ੁਰੂਆਤ
ਮੋਹਨਜੀਤ ਕੌਣ ਸੀ?,"ਮੋਹਨਜੀਤ ਇੱਕ ਭਾਰਤੀ ਪੰਜਾਬੀ ਕਵੀ, ਆਲੋਚਕ ਅਤੇ ਅਨੁਵਾਦਕ ਸੀ।"
ਮੋਹਨਜੀਤ ਕੋਲ ਕਿੰਨੀਆਂ ਕਵਿਤਾਵਾਂ ਸਨ?,ਮੋਹਨਜੀਤ ਦੇ ਅੱਠ ਕਾਵਿ ਸੰਗ੍ਰਹਿ ਹਨ।
ਮੋਹਨਜੀਤ ਦੇ ਕਾਵਿ ਸੰਗ੍ਰਹਿ 'ਕੋਨੇ ਡੀ ਏ ਸੂਰਜ' ਨੂੰ ਕੀ ਸਨਮਾਨ ਮਿਲਿਆ?,ਮੋਹਨਜੀਤ ਦੇ ਕਾਵਿ ਸੰਗ੍ਰਹਿ ‘ਕੋਨੇ ਦਾ ਸੂਰਜ’ ਨੇ ਸਾਲ 2018 ਦਾ ਸਾਹਿਤ ਅਕਾਦਮੀ ਪੁਰਸਕਾਰ ਜਿੱਤਿਆ।
ਮੋਹਨਜੀਤ ਦਾ ਸਮਰਥਨ ਕਦੋਂ ਸੀ?,ਮੋਹਨਜੀਤ ਦਾ ਜਨਮ 7 ਮਈ 1938 ਨੂੰ ਹੋਇਆ ਸੀ।
ਮੋਹਨਜੀਤ ਦੀ ਡਿਲੀਵਰੀ ਕਿਸ ਪਿੰਡ ਅਤੇ ਇਲਾਕੇ ਵਿੱਚ ਹੋਈ ਸੀ?,ਮੋਹਨਜੀਤ ਦਾ ਜਨਮ ਪੰਜਾਬ ਦੇ ਅੰਮ੍ਰਿਤਸਰ ਜ਼ਿਲ੍ਹੇ ਦੇ ਪਿੰਡ ਅਦਲੀਵਾਲਾ ਵਿੱਚ ਹੋਇਆ ਸੀ।
ਮੋਹਨਜੀਤ ਦੇ ਜਿਉਂਦੇ ਜੀਅ ਕਿੱਥੇ ਮੌਜੂਦ ਸੀ?,ਮੋਹਨਜੀਤ ਹਾਲ ਹੀ ਵਿੱਚ ਦਿੱਲੀ ਵਿੱਚ ਰਹਿੰਦਾ ਸੀ।
ਮੋਹਨਜੀਤ ਬਿਸਤਰ ਕਿਉਂ ਸੀ?,ਬ੍ਰੇਨ ਸਟ੍ਰੋਕ ਕਾਰਨ ਮੋਹਨਜੀਤ ਮੰਜੇ 'ਤੇ ਪਿਆ ਸੀ।
ਮੋਹਨਜੀਤ ਦਾ ਦੇਹਾਂਤ ਕਦੋਂ ਹੋਇਆ?,ਮੋਹਨਜੀਤ ਦਾ 20 ਅਪ੍ਰੈਲ 2024 ਨੂੰ ਦਿਹਾਂਤ ਹੋ ਗਿਆ ਸੀ।
ਡਾਕਟਰ ਮੋਹਸਿਨ ਮਾਘਿਆਣਾ ਕੌਣ ਹੈ?,"ਡਾ. ਮੋਹਸਿਨ ਮਾਘਿਆਣਾ ਇੱਕ ਪਾਕਿਸਤਾਨੀ ਡਾਕਟਰ, ਲੇਖਕ, ਕਾਲਮਨਵੀਸ, ਅਤੇ ਕਾਮੇਡੀਅਨ ਹੈ।"
ਡਾਕਟਰ ਮੋਹਸਿਨ ਮਾਘੀਆਣਾ ਦੀ ਜਨਮ ਮਿਤੀ ਕੀ ਹੈ?,ਡਾ: ਮੋਹਸੀਨ ਮਾਘਿਆਣਾ ਦਾ ਜਨਮ 1 ਜਨਵਰੀ 1956 ਨੂੰ ਹੋਇਆ ਸੀ।
ਡਾਕਟਰ ਮੋਹਸਿਨ ਮਾਘੀਆਣਾ ਰਿੱਛ ਕਿੱਥੇ ਸੀ?,"ਡਾ: ਮੋਹਸਿਨ ਮਾਘੀਆਣਾ ਦਾ ਜਨਮ ਝੰਗ, ਪਾਕਿਸਤਾਨ ਵਿੱਚ ਹੋਇਆ ਸੀ।"
ਡਾਕਟਰ ਮੋਹਸਿਨ ਮਘਿਆਣਾ ਦਾ ਕੀ ਨਾਮ ਸੀ?,ਡਾ: ਮੋਹਸੀਨ ਮਘਿਆਣਾ ਦਾ ਜਨਮ ਨਿਆਜ਼ ਅਲੀ ਅਹਿਮਦ ਖਾਨ ਮਘਿਆਣਾ ਵਜੋਂ ਹੋਇਆ ਸੀ।
ਵੈਦ ਮੋਹਸਿਨ ਮਾਘਿਆਣਾ ਦੁਆਰਾ ਵਰਤੇ ਗਏ ਮੋਹਸਿਨ ਦੀ ਵੰਸ਼ ਕੀ ਹੈ?,ਮੋਹਸਿਨ ਉਸਦਾ ਚੁਣਿਆ ਹੋਇਆ ਕਲਮ ਨਾਮ ਜਾਂ ਤਖਲਾ ਸੀ ਜੋ ਉਸਨੇ ਆਪਣੀਆਂ ਸਾਹਿਤਕ ਰਚਨਾਵਾਂ ਲਈ ਵਰਤਿਆ।
ਕੀ ਡਾਕਟਰ ਮੋਹਸਿਨ ਮਾਘੀਆਣਾ ਕਵੀ ਹੈ?,ਉਹ ਕਵੀ ਨਹੀਂ ਬਣ ਸਕਿਆ।
ਡਾਕਟਰ ਮੋਹਸੀਨ ਮਾਘਿਆਣਾ ਦੇ ਨਾਮ ਦਾ ਕੀ ਰੂਪ ਹੈ ਜੋ ਉਸ ਦੇ ਨਾਮ ਨੂੰ ਸਵੀਕਾਰ ਕਰਦਾ ਹੈ?,ਰੂਪ ਨਿਆਜ਼ ਅਲੀ ਮੋਹਸਿਨ ਮਿਗਿਆਣਾ ਹੈ।
ਕੌਣ ਹੈ ਮਹਿੰਦਰ ਜੈਨ ਭਾਰਦਵਾਜ?,ਮਹਿੰਦਰ ਜੈਨ ਭਾਰਦਵਾਜ ਇੱਕ ਸਾਬਕਾ ਭਾਰਤੀ ਕ੍ਰਿਕਟਰ ਹੈ ਅਤੇ ਆਮ ਤੌਰ 'ਤੇ 'ਜਿੰਮੀ' ਵਜੋਂ ਵੀ ਜਾਣਿਆ ਜਾਂਦਾ ਹੈ।
ਮੋਹਿੰਦਰ ਅਮਰਨਾਥ ਦਾ ਲਾਲਾ ਅਮਰਨਾਥ ਨਾਲ ਪਰਿਵਾਰਕ_ਸਬੰਧ ਕੀ ਹੈ?,ਮੋਹਿੰਦਰ ਅਮਰਨਾਥ ਲਾਲਾ ਅਮਰਨਾਥ ਦੇ ਪੁੱਤਰ ਹਨ।
ਮਹਿੰਦਰ ਅਮਰਨਾਥ ਦੇ ਦੋਸਤ ਕੌਣ ਹਨ?,ਮਹਿੰਦਰ ਅਮਰਨਾਥ ਦੇ ਭਰਾ ਸੁਰਿੰਦਰ ਅਮਰਨਾਥ ਅਤੇ ਰਜਿੰਦਰ ਅਮਰਨਾਥ ਹਨ।
1983 ਦੇ ਕ੍ਰਿਕੇਟ ਰਚਨਾ ਕੱਪ ਵਿੱਚ ਮਹਿੰਦਰ ਅਮਰਨਾਥ ਦੀ ਕੀ ਪ੍ਰਾਪਤੀ ਸੀ?,ਮਹਿੰਦਰ ਅਮਰਨਾਥ 1983 ਕ੍ਰਿਕੇਟ ਵਿਸ਼ਵ ਕੱਪ ਵਿੱਚ ਮੈਨ ਆਫ ਦ ਸੀਰੀਜ਼ ਰਹੇ ਸਨ।
1983 ਦਾ ਕ੍ਰਿਕੇਟ ਹਿਊਮਨ_ਰੇਸ ਟ੍ਰਾਂਸਫਿਊਜ਼ ਈਵੈਂਟ ਕੀ ਸੀ?,1983 ਦਾ ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ ਭਾਰਤੀ ਕ੍ਰਿਕਟ ਟੀਮ ਨੇ ਜਿੱਤਿਆ ਸੀ।
ਕਿੱਥੇ ਸੀ ਮੰਨਤ ਸਿੰਘ ਟਰਨ ਆਊਟ ਅਤੇ ਰੈਕ ਅੱਪ?,ਅੰਮ੍ਰਿਤਸਰ
ਮੰਨਤ ਸਿੰਘ ਨੂੰ ਕੀ ਸਮਝਿਆ ਜਾਂਦਾ ਹੈ?,ਇੱਕ ਅਭਿਨੇਤਰੀ ਅਤੇ ਗਾਇਕ ਵਜੋਂ ਪੰਜਾਬੀ ਫਿਲਮਾਂ ਵਿੱਚ ਉਸਦਾ ਕੰਮ
2017 ਵਿੱਚ ਪੀਟੀਸੀ ਪੰਜਾਬੀ ਇਨਾਮ ਵਿੱਚ ਮੌਜੂਦ ਪਿਆਰੀ ਸਬਸਕ੍ਰਾਈਬ ਅਦਾਕਾਰਾ ਨੇ ਕਿਹੜੀ ਫੋਟੋਗ੍ਰਾਫਿਕ_ਫਿਲਮ ਸ਼ੁਰੂ ਕੀਤੀ?,ਮੈਂ ਤੇਰੀ ਤੂ ਮੇਰਾ
ਮੰਨਤ ਸਿੰਘ ਦੁਆਰਾ_ਦੌਦ_ਦੀ_ਬਿੱਲੀ_ਬਾਹਰ_ਦਾ_ਬੈਗ ਕੀ ਹੈ ?,ਜੇ
ਮੰਨਤ ਸਿੰਘ ਦੇ ਦੋ ਰਿਕਾਰਡ_ਐਲਬਮ ਵਾਰੀ ਕੀ ਹਨ?,ਹਾਨੀਆ ਅਤੇ ਵਿਸਕੀ
ਮੰਨਤ ਸਿੰਘ ਨੇ ਆਪਣੀ ਪਹਿਲੀ ਤਸਵੀਰ ਕਿਸ ਕਲਾਸ ਵਿੱਚ ਛੱਡੀ ਸੀ?,2007 (ਆਵਾਨ ਵਿੱਚ)
ਮੰਨਤ ਸਿੰਘ ਨੇ ਆਪਣਾ ਪਹਿਲਾ ਟੀਵੀ ਸੀਰੀਅਲ ਕਿਸ ਸਾਲ ਦਿਖਾਇਆ ਸੀ?,2001 (ਸਰਨਵਾਂ ਵਿੱਚ)
ਉਹ ਪੀਟੀਸੀ ਪੰਜਾਬੀ ਦੀ ਗ੍ਰਾਂਟ 'ਤੇ ਮੌਜੂਦ ਸਕੂਪ ਲੋਡ-ਬੇਅਰਿੰਗ ਅਦਾਕਾਰਾ ਨੂੰ ਕਿਸ ਕਲਾਸ ਵਿੱਚ ਅੱਗੇ ਖਿੱਚਦੀ ਹੈ?,2017
ਯਸ਼ਿਕਾ ਆਨੰਦ ਦੀ ਜਨਮ ਦੀ ਮਿਤੀ ਕੀ ਹੈ ?,ਯਸ਼ਿਕਾ ਆਨੰਦ ਦਾ ਜਨਮ 4 ਅਗਸਤ 1999 ਨੂੰ ਹੋਇਆ ਸੀ
ਯਸ਼ਿਕਾ ਆਨੰਦ ਜਿਆਦਾਤਰ ਕਿਸ ਭਾਸ਼ਣ_ਸੰਚਾਰ ਵਿੱਚ ਵਿਗੜਦਾ ਹੈ?,ਤਾਮਿਲ
ਯਸ਼ਿਕਾ ਆਨੰਦ ਦਾ ਕਿੱਤਾ ਕੀ ਹੈ ?,"ਭਾਰਤੀ ਅਭਿਨੇਤਰੀ, ਮਾਡਲ ਅਤੇ ਟੈਲੀਵਿਜ਼ਨ ਸ਼ਖਸੀਅਤ"
ਯਸ਼ਿਕਾ ਆਨੰਦ ਨੇ ਕਿਸ ਮਹਾਨਗਰ ਵਿੱਚ ਕਬਜ਼ਾ ਕੀਤਾ ਸੀ?,ਨਵੀਂ ਦਿੱਲੀ
ਕੋਟ ਫੱਤਾ ਇਥੀਏਲ_ਟਾਊਨ ਕਿਸ ਜ਼ਿਲ੍ਹੇ ਵਿੱਚ ਹੈ?,ਬਠਿੰਡਾ
ਕੌਣ ਹੈ ਯਾਦਵਿੰਦਰ ਸਿੰਘ ਸੰਧੂ?,ਪੰਜਾਬੀ ਨਾਵਲਕਾਰ
ਯਾਦਵਿੰਦਰ ਸਿੰਘ ਸੰਧੂ ਦੀ ਪਹਿਲੀ ਰਿਫਰੈਸ਼ਿੰਗ 'ਵਕਤ ਬਿਤੀਆ ਨਹੀਂ' ਕਦੋਂ ਆਈ ਸੀ?,2018
